emp_no,first_name,last_name,salary,to_date,title
259069,Shirish,Rodite,67463,9999-01-01,Engineer
259069,Shirish,Rodite,67463,9999-01-01,Senior Engineer
259075,Freyja,Herbst,52704,9999-01-01,Engineer
258901,King,Keirsey,40000,9999-01-01,Senior Engineer
259085,Douadi,Puppe,74433,9999-01-01,Senior Staff
259085,Douadi,Puppe,74433,9999-01-01,Staff
258907,Parke,Kumaresan,47471,9999-01-01,Engineer
259096,Yonghoan,Pavlopoulou,40000,9999-01-01,Engineer
259096,Yonghoan,Pavlopoulou,40000,9999-01-01,Senior Engineer
258907,Parke,Kumaresan,47471,9999-01-01,Senior Engineer
259102,Jiong,Nitta,40000,9999-01-01,Engineer
259102,Jiong,Nitta,40000,9999-01-01,Senior Engineer
259103,Shir,Valiente,76783,9999-01-01,Senior Staff
259116,Eckart,Lunt,86835,9999-01-01,Senior Staff
259104,Masali,Ponthieu,60446,9999-01-01,Senior Staff
259104,Masali,Ponthieu,60446,9999-01-01,Staff
259111,Christfried,Hennebert,40000,9999-01-01,Engineer
259111,Christfried,Hennebert,40000,9999-01-01,Senior Engineer
259120,Khalid,Matzke,40000,9999-01-01,Senior Staff
259223,Apostol,Vakili,96916,9999-01-01,Senior Engineer
259225,Toshimo,Stifter,67761,9999-01-01,Technique Leader
259120,Khalid,Matzke,40000,9999-01-01,Staff
259126,Dines,Encarnacion,70329,9999-01-01,Senior Staff
259241,Becky,Setiz,43883,9999-01-01,Senior Staff
259126,Dines,Encarnacion,70329,9999-01-01,Staff
259248,Chuanyi,Hertweck,40000,9999-01-01,Engineer
259248,Chuanyi,Hertweck,40000,9999-01-01,Senior Engineer
259134,Elgin,Raney,52107,9999-01-01,Senior Staff
259259,Douadi,Gist,54161,9999-01-01,Senior Staff
259134,Elgin,Raney,52107,9999-01-01,Staff
259259,Douadi,Gist,54161,9999-01-01,Staff
259260,Morris,Pfau,49169,9999-01-01,Senior Staff
259260,Morris,Pfau,49169,9999-01-01,Staff
259140,Anyuan,Samarati,81137,9999-01-01,Senior Staff
259140,Anyuan,Samarati,81137,9999-01-01,Staff
259277,Sarita,Jansch,40000,9999-01-01,Engineer
259150,Kiyomitsu,Majewski,59525,9999-01-01,Senior Staff
259285,Odoardo,Khasidashvili,40000,9999-01-01,Engineer
259150,Kiyomitsu,Majewski,59525,9999-01-01,Staff
259160,Marsha,Badr,62239,9999-01-01,Senior Staff
259160,Marsha,Badr,62239,9999-01-01,Staff
259311,Menkae,Hofstetter,58203,9999-01-01,Senior Staff
259311,Menkae,Hofstetter,58203,9999-01-01,Staff
259166,Masadi,Krone,54130,9999-01-01,Engineer
259166,Masadi,Krone,54130,9999-01-01,Senior Engineer
259179,Petter,Ramaiah,72585,9999-01-01,Engineer
259179,Petter,Ramaiah,72585,9999-01-01,Senior Engineer
259313,Masadi,Aingworth,66604,9999-01-01,Staff
259182,Kellyn,Ozeki,52888,9999-01-01,Senior Engineer
259194,Sandeepan,Merli,98624,9999-01-01,Senior Staff
259326,Sachar,Perly,79309,9999-01-01,Senior Staff
259202,Bodh,Moehrke,40000,9999-01-01,Senior Engineer
259342,Serenella,Seghrouchni,67665,9999-01-01,Engineer
259342,Serenella,Seghrouchni,67665,9999-01-01,Senior Engineer
259410,Yechezkel,Waleschkowski,48951,9999-01-01,Engineer
259350,Poorav,Janetzko,40000,9999-01-01,Senior Staff
259410,Yechezkel,Waleschkowski,48951,9999-01-01,Senior Engineer
259382,Gurbir,Ushiama,40000,9999-01-01,Engineer
259382,Gurbir,Ushiama,40000,9999-01-01,Senior Engineer
259411,Faiza,Perry,40000,9999-01-01,Senior Staff
259387,Vivian,Selenyi,40000,9999-01-01,Senior Engineer
259411,Faiza,Perry,40000,9999-01-01,Staff
259391,Gadiel,Fiebach,40000,9999-01-01,Senior Engineer
259392,Mary,Jansen,54087,9999-01-01,Senior Engineer
259414,Lena,Daescu,74905,9999-01-01,Senior Staff
259414,Lena,Daescu,74905,9999-01-01,Staff
259402,Uriel,Seuren,50665,9999-01-01,Senior Staff
259402,Uriel,Seuren,50665,9999-01-01,Staff
259424,Barun,Dayana,58489,9999-01-01,Senior Staff
259405,Yurij,Brookner,40000,9999-01-01,Engineer
259405,Yurij,Brookner,40000,9999-01-01,Senior Engineer
259427,Khedija,Lores,40000,9999-01-01,Engineer
259427,Khedija,Lores,40000,9999-01-01,Senior Engineer
259428,Dinkar,Passino,40000,9999-01-01,Engineer
259428,Dinkar,Passino,40000,9999-01-01,Senior Engineer
259430,Yechiam,Kobara,42235,9999-01-01,Engineer
259430,Yechiam,Kobara,42235,9999-01-01,Senior Engineer
259501,Udi,Zultner,40000,9999-01-01,Senior Engineer
259431,Mitchel,Gluchowski,40000,9999-01-01,Engineer
259505,Mrinalini,Ozeri,51838,9999-01-01,Engineer
259431,Mitchel,Gluchowski,40000,9999-01-01,Senior Engineer
259512,Jinxi,Arlazarov,47837,9999-01-01,Engineer
259512,Jinxi,Arlazarov,47837,9999-01-01,Senior Engineer
259517,Tremaine,Miyakawa,40000,9999-01-01,Engineer
259517,Tremaine,Miyakawa,40000,9999-01-01,Senior Engineer
259519,Jongsuk,Sambasivam,46753,9999-01-01,Engineer
259519,Jongsuk,Sambasivam,46753,9999-01-01,Senior Engineer
259536,Siamak,Verhoeff,50216,9999-01-01,Engineer
259541,Jaber,Alblas,57690,9999-01-01,Senior Staff
259541,Jaber,Alblas,57690,9999-01-01,Staff
259542,Heekeun,Quaggetto,58670,9999-01-01,Senior Staff
259542,Heekeun,Quaggetto,58670,9999-01-01,Staff
259551,Arup,Coorg,40000,9999-01-01,Engineer
259551,Arup,Coorg,40000,9999-01-01,Senior Engineer
259553,Danai,Krychniak,41057,9999-01-01,Staff
259565,Shirish,Osgood,65510,9999-01-01,Engineer
259565,Shirish,Osgood,65510,9999-01-01,Senior Engineer
259583,Kiyomitsu,Swan,40000,9999-01-01,Senior Staff
259583,Kiyomitsu,Swan,40000,9999-01-01,Staff
259437,Yucel,Babb,62660,9999-01-01,Senior Engineer
259440,Subir,Shumilov,68883,9999-01-01,Senior Engineer
259443,Yongmin,Ramsay,54838,9999-01-01,Staff
259452,Juichirou,Gadepally,43287,9999-01-01,Senior Staff
259457,Alper,Garnier,62540,9999-01-01,Assistant Engineer
259457,Alper,Garnier,62540,9999-01-01,Engineer
259609,Kristian,Prochazka,96362,9999-01-01,Senior Staff
259609,Kristian,Prochazka,96362,9999-01-01,Staff
259457,Alper,Garnier,62540,9999-01-01,Senior Engineer
259613,Ulf,Vesel,65554,9999-01-01,Assistant Engineer
259613,Ulf,Vesel,65554,9999-01-01,Engineer
259613,Ulf,Vesel,65554,9999-01-01,Senior Engineer
259466,Genki,Aseltine,67787,9999-01-01,Senior Staff
259466,Genki,Aseltine,67787,9999-01-01,Staff
259629,Sergi,Yemenis,40000,9999-01-01,Senior Staff
259629,Sergi,Yemenis,40000,9999-01-01,Staff
259467,Marit,Majewski,65770,9999-01-01,Senior Staff
259467,Marit,Majewski,65770,9999-01-01,Staff
259469,Kristinn,Isard,44612,9999-01-01,Engineer
259469,Kristinn,Isard,44612,9999-01-01,Senior Engineer
259470,Karlis,Lakshmanan,61696,9999-01-01,Engineer
259479,Vasilii,Zobel,64929,9999-01-01,Senior Engineer
259654,Pranay,Dehkordi,40000,9999-01-01,Senior Engineer
259501,Udi,Zultner,40000,9999-01-01,Engineer
259660,Kristinn,Melter,73666,9999-01-01,Senior Staff
259660,Kristinn,Melter,73666,9999-01-01,Staff
259663,Masaki,Casley,42397,9999-01-01,Engineer
259663,Masaki,Casley,42397,9999-01-01,Senior Engineer
259679,Jiong,Ishibashi,45190,9999-01-01,Engineer
259679,Jiong,Ishibashi,45190,9999-01-01,Senior Engineer
259682,Zine,Shobatake,40000,9999-01-01,Senior Staff
259682,Zine,Shobatake,40000,9999-01-01,Staff
259700,Ronghao,Hebert,44806,9999-01-01,Staff
259803,Kensyu,Zielinski,92954,9999-01-01,Senior Staff
259707,Rosella,Perin,67866,9999-01-01,Engineer
259825,Utpal,Soicher,47159,9999-01-01,Senior Staff
259707,Rosella,Perin,67866,9999-01-01,Senior Engineer
259716,Remzi,Kolinko,80443,9999-01-01,Senior Staff
259841,Pascal,Beausoleil,40000,9999-01-01,Assistant Engineer
259841,Pascal,Beausoleil,40000,9999-01-01,Engineer
259846,Muneo,Parfitt,40000,9999-01-01,Staff
259849,Odoardo,Prampolini,72036,9999-01-01,Senior Staff
259849,Odoardo,Prampolini,72036,9999-01-01,Staff
259856,Yuriy,Camurati,40000,9999-01-01,Engineer
259856,Yuriy,Camurati,40000,9999-01-01,Senior Engineer
259859,Miomir,Hooghiemstra,46234,9999-01-01,Senior Staff
259859,Miomir,Hooghiemstra,46234,9999-01-01,Staff
259860,Falguni,Polajnar,40537,9999-01-01,Senior Staff
259863,Jovan,Siegrist,81484,9999-01-01,Senior Staff
259863,Jovan,Siegrist,81484,9999-01-01,Staff
259722,Candida,Vendrig,51612,9999-01-01,Senior Engineer
259880,Shuji,Bolsens,50097,9999-01-01,Engineer
259880,Shuji,Bolsens,50097,9999-01-01,Senior Engineer
259726,Houman,Cyne,40000,9999-01-01,Engineer
259726,Houman,Cyne,40000,9999-01-01,Senior Engineer
259731,Masaki,Flasterstein,59190,9999-01-01,Senior Staff
259731,Masaki,Flasterstein,59190,9999-01-01,Staff
259898,Lakshmi,Angel,55327,9999-01-01,Engineer
259900,Taiji,Sanella,83605,9999-01-01,Senior Staff
259900,Taiji,Sanella,83605,9999-01-01,Staff
259734,Reinhold,Gils,69301,9999-01-01,Staff
259916,Tzu,Demri,40000,9999-01-01,Engineer
259916,Tzu,Demri,40000,9999-01-01,Senior Engineer
259917,Isaac,Marletta,55899,9999-01-01,Engineer
259917,Isaac,Marletta,55899,9999-01-01,Senior Engineer
259771,Youssef,Chaudhuri,40000,9999-01-01,Technique Leader
259922,Terresa,Kitsuregawa,40000,9999-01-01,Engineer
259922,Terresa,Kitsuregawa,40000,9999-01-01,Senior Engineer
259942,Arra,Linnainmaa,49030,9999-01-01,Engineer
259942,Arra,Linnainmaa,49030,9999-01-01,Senior Engineer
259947,Kasidit,Yoshimura,40000,9999-01-01,Engineer
259947,Kasidit,Yoshimura,40000,9999-01-01,Senior Engineer
259949,Marc,Veeraraghavan,51819,9999-01-01,Engineer
259949,Marc,Veeraraghavan,51819,9999-01-01,Senior Engineer
259951,Shir,Beerel,41919,9999-01-01,Engineer
259951,Shir,Beerel,41919,9999-01-01,Senior Engineer
259958,Vatsa,DeMori,57818,9999-01-01,Engineer
259960,Danae,Thambidurai,67120,9999-01-01,Engineer
259960,Danae,Thambidurai,67120,9999-01-01,Senior Engineer
259777,Siamak,Godskesen,50401,9999-01-01,Technique Leader
259783,Genevieve,Luby,40000,9999-01-01,Staff
259989,Magdalena,Nitsche,50316,9999-01-01,Engineer
259989,Magdalena,Nitsche,50316,9999-01-01,Senior Engineer
259787,Yonghong,Giveon,70865,9999-01-01,Assistant Engineer
260000,Sudhanshu,Kalefeld,40005,9999-01-01,Engineer
260000,Sudhanshu,Kalefeld,40005,9999-01-01,Senior Engineer
259787,Yonghong,Giveon,70865,9999-01-01,Engineer
260007,Ute,McAffer,48537,9999-01-01,Engineer
259787,Yonghong,Giveon,70865,9999-01-01,Senior Engineer
260011,Rosalie,Falck,50467,9999-01-01,Senior Staff
260011,Rosalie,Falck,50467,9999-01-01,Staff
259793,Yefim,Birke,40000,9999-01-01,Senior Staff
260017,Berto,Swist,55690,9999-01-01,Engineer
259793,Yefim,Birke,40000,9999-01-01,Staff
260029,Charmane,Keirsey,40000,9999-01-01,Senior Staff
260029,Charmane,Keirsey,40000,9999-01-01,Staff
260035,Radhakrishnan,Morrey,40000,9999-01-01,Senior Staff
260037,Naraig,Prochazka,40000,9999-01-01,Engineer
260037,Naraig,Prochazka,40000,9999-01-01,Senior Engineer
260044,Josyula,Oaver,56293,9999-01-01,Engineer
260044,Josyula,Oaver,56293,9999-01-01,Senior Engineer
260046,Wonhee,Orlowski,40000,9999-01-01,Senior Engineer
260077,Vishwani,Wallrath,40000,9999-01-01,Staff
260080,Gregory,Marzano,40000,9999-01-01,Senior Staff
260080,Gregory,Marzano,40000,9999-01-01,Staff
260082,Gina,Swan,62814,9999-01-01,Senior Staff
260092,Aruna,Detkin,50094,9999-01-01,Engineer
260092,Aruna,Detkin,50094,9999-01-01,Senior Engineer
260181,Evgueni,Shanbhogue,40000,9999-01-01,Engineer
260101,Dhritiman,Ghazalie,65936,9999-01-01,Senior Staff
260101,Dhritiman,Ghazalie,65936,9999-01-01,Staff
260117,Margo,Raczkowsky,40000,9999-01-01,Engineer
260117,Margo,Raczkowsky,40000,9999-01-01,Senior Engineer
260126,Spyrose,Worfolk,40000,9999-01-01,Engineer
260181,Evgueni,Shanbhogue,40000,9999-01-01,Senior Engineer
260126,Spyrose,Worfolk,40000,9999-01-01,Senior Engineer
260128,Willard,Yoshimura,71758,9999-01-01,Senior Staff
260128,Willard,Yoshimura,71758,9999-01-01,Staff
260189,Stabislas,Salvesen,50493,9999-01-01,Engineer
260189,Stabislas,Salvesen,50493,9999-01-01,Senior Engineer
260144,Fun,Baja,43141,9999-01-01,Senior Staff
260144,Fun,Baja,43141,9999-01-01,Staff
260193,Maya,Rassart,49149,9999-01-01,Engineer
260145,Lihong,Rajcani,64012,9999-01-01,Senior Staff
260145,Lihong,Rajcani,64012,9999-01-01,Staff
260148,Yaghout,Eterovic,61442,9999-01-01,Staff
260193,Maya,Rassart,49149,9999-01-01,Senior Engineer
260206,Pranjal,Waterhouse,40000,9999-01-01,Engineer
260169,Lokesh,Codenie,44695,9999-01-01,Technique Leader
260206,Pranjal,Waterhouse,40000,9999-01-01,Senior Engineer
260222,Berry,Preusig,40000,9999-01-01,Senior Staff
260222,Berry,Preusig,40000,9999-01-01,Staff
260246,Alagu,Birta,40000,9999-01-01,Staff
260281,Hidefumi,Lodder,49792,9999-01-01,Senior Staff
260281,Hidefumi,Lodder,49792,9999-01-01,Staff
260273,Lillian,McAlpine,40000,9999-01-01,Technique Leader
260296,Heng,Denti,54751,9999-01-01,Senior Staff
260296,Heng,Denti,54751,9999-01-01,Staff
260302,Munir,Velasco,61964,9999-01-01,Engineer
260302,Munir,Velasco,61964,9999-01-01,Senior Engineer
260305,Jiong,Gill,40000,9999-01-01,Engineer
260305,Jiong,Gill,40000,9999-01-01,Senior Engineer
260322,Arlette,Lamparter,40969,9999-01-01,Senior Engineer
260325,Zorica,Lamma,68748,9999-01-01,Senior Staff
260325,Zorica,Lamma,68748,9999-01-01,Staff
260331,Niteen,Matteis,67381,9999-01-01,Senior Staff
260331,Niteen,Matteis,67381,9999-01-01,Staff
260378,Taisook,Basagni,65279,9999-01-01,Senior Engineer
260342,Leaf,Peroz,51495,9999-01-01,Staff
260344,Sugwoo,Marchesini,40000,9999-01-01,Engineer
260344,Sugwoo,Marchesini,40000,9999-01-01,Senior Engineer
260348,Stafford,Pettit,54648,9999-01-01,Engineer
260352,Ayonca,Kilgore,40000,9999-01-01,Senior Engineer
260359,Kensyu,Furudate,40000,9999-01-01,Senior Engineer
260380,Utpal,Tagansky,40000,9999-01-01,Engineer
260393,Jongsuk,Matheson,79535,9999-01-01,Engineer
260393,Jongsuk,Matheson,79535,9999-01-01,Senior Engineer
260414,Stamatina,Jullig,45983,9999-01-01,Technique Leader
260415,Lobel,Broder,40000,9999-01-01,Engineer
260415,Lobel,Broder,40000,9999-01-01,Senior Engineer
260417,Wuxu,Trachtenberg,58196,9999-01-01,Engineer
260502,Danco,Jeong,56554,9999-01-01,Senior Staff
260417,Wuxu,Trachtenberg,58196,9999-01-01,Senior Engineer
260507,Foong,Lueh,40000,9999-01-01,Staff
260418,Alejandro,Pezzoli,40000,9999-01-01,Engineer
260418,Alejandro,Pezzoli,40000,9999-01-01,Senior Engineer
260516,Hidekazu,Byoun,66474,9999-01-01,Engineer
260516,Hidekazu,Byoun,66474,9999-01-01,Senior Engineer
260420,Yurii,Senzako,61592,9999-01-01,Senior Staff
260521,Dekang,Marrevee,40000,9999-01-01,Senior Staff
260522,Kasturi,Baez,66080,9999-01-01,Engineer
260522,Kasturi,Baez,66080,9999-01-01,Senior Engineer
260420,Yurii,Senzako,61592,9999-01-01,Staff
260527,Katsuyuki,Lindqvist,50086,9999-01-01,Technique Leader
260529,Nechama,Hofstetter,40000,9999-01-01,Assistant Engineer
260423,Debaprosad,Papadias,40000,9999-01-01,Engineer
260529,Nechama,Hofstetter,40000,9999-01-01,Engineer
260529,Nechama,Hofstetter,40000,9999-01-01,Senior Engineer
260423,Debaprosad,Papadias,40000,9999-01-01,Senior Engineer
260541,Ute,Scharstein,75064,9999-01-01,Senior Staff
260541,Ute,Scharstein,75064,9999-01-01,Staff
260427,Munehiro,Jervis,40000,9999-01-01,Assistant Engineer
260546,Behnaam,Haldar,40000,9999-01-01,Technique Leader
260550,Ebru,Birjandi,40000,9999-01-01,Engineer
260550,Ebru,Birjandi,40000,9999-01-01,Senior Engineer
260551,Alper,Murtha,40000,9999-01-01,Assistant Engineer
260427,Munehiro,Jervis,40000,9999-01-01,Engineer
260551,Alper,Murtha,40000,9999-01-01,Engineer
260427,Munehiro,Jervis,40000,9999-01-01,Senior Engineer
260441,Ennio,Gruenwald,40000,9999-01-01,Engineer
260456,Shounak,Luck,40000,9999-01-01,Senior Staff
260573,Abdulla,Lamparter,58846,9999-01-01,Senior Staff
260575,Kokou,Ushiama,40000,9999-01-01,Engineer
260575,Kokou,Ushiama,40000,9999-01-01,Senior Engineer
260588,Shuichi,Speel,55406,9999-01-01,Engineer
260588,Shuichi,Speel,55406,9999-01-01,Senior Engineer
260456,Shounak,Luck,40000,9999-01-01,Staff
260603,Spyrose,Falster,60696,9999-01-01,Senior Staff
260603,Spyrose,Falster,60696,9999-01-01,Staff
260669,Nitsan,Sinicrope,40000,9999-01-01,Senior Engineer
260612,Roded,Conte,79824,9999-01-01,Staff
260626,Piyawadee,Eppinger,59906,9999-01-01,Staff
260634,Beshir,Angelov,67532,9999-01-01,Senior Staff
260638,Richara,Cronan,46203,9999-01-01,Technique Leader
260642,Xianlong,Kemmerer,40000,9999-01-01,Senior Staff
260642,Xianlong,Kemmerer,40000,9999-01-01,Staff
260644,Moty,Bennet,40000,9999-01-01,Senior Staff
260667,Akemi,Weedon,54938,9999-01-01,Engineer
260667,Akemi,Weedon,54938,9999-01-01,Senior Engineer
260669,Nitsan,Sinicrope,40000,9999-01-01,Engineer
260764,Honesty,Kalefeld,40000,9999-01-01,Assistant Engineer
260764,Honesty,Kalefeld,40000,9999-01-01,Engineer
260779,Stepehn,Rando,48699,9999-01-01,Staff
260781,Bangqing,Walstra,42417,9999-01-01,Senior Engineer
260783,Danny,Emmerich,44669,9999-01-01,Technique Leader
260790,Niteen,Perfilyeva,40000,9999-01-01,Engineer
260790,Niteen,Perfilyeva,40000,9999-01-01,Senior Engineer
260797,Dines,Kragelund,40000,9999-01-01,Engineer
260834,Khoa,Tomescu,50743,9999-01-01,Technique Leader
260850,Goa,Serra,40188,9999-01-01,Senior Engineer
260864,Aram,Asser,72714,9999-01-01,Senior Staff
260864,Aram,Asser,72714,9999-01-01,Staff
260865,Giao,Zallocco,48791,9999-01-01,Engineer
260865,Giao,Zallocco,48791,9999-01-01,Senior Engineer
260889,Mona,Streng,45696,9999-01-01,Senior Engineer
260895,Prasadram,Templeman,57607,9999-01-01,Senior Staff
260902,Mandell,Raczkowsky,57750,9999-01-01,Engineer
260902,Mandell,Raczkowsky,57750,9999-01-01,Senior Engineer
260911,Tru,Vecchio,52819,9999-01-01,Engineer
260911,Tru,Vecchio,52819,9999-01-01,Senior Engineer
260670,Divine,Acton,40717,9999-01-01,Engineer
260920,Irena,Highland,53846,9999-01-01,Senior Staff
260920,Irena,Highland,53846,9999-01-01,Staff
260922,Irena,Bugrara,40000,9999-01-01,Engineer
260922,Irena,Bugrara,40000,9999-01-01,Senior Engineer
260690,Kristin,Tibblin,50759,9999-01-01,Engineer
260949,Sudharsan,Oberman,54302,9999-01-01,Senior Staff
260949,Sudharsan,Oberman,54302,9999-01-01,Staff
260690,Kristin,Tibblin,50759,9999-01-01,Senior Engineer
260693,Oksana,Mungall,71136,9999-01-01,Engineer
260693,Oksana,Mungall,71136,9999-01-01,Senior Engineer
260969,Aamod,Leuchs,40000,9999-01-01,Senior Staff
260969,Aamod,Leuchs,40000,9999-01-01,Staff
260697,Nagui,Renear,61967,9999-01-01,Engineer
260981,Reuven,Ermel,72561,9999-01-01,Senior Staff
260981,Reuven,Ermel,72561,9999-01-01,Staff
260986,Dung,Cardazo,55902,9999-01-01,Senior Engineer
260992,Dietrich,Etalle,40564,9999-01-01,Engineer
260992,Dietrich,Etalle,40564,9999-01-01,Senior Engineer
260994,Kazuhide,Schonegge,55458,9999-01-01,Senior Engineer
260998,Vishwani,Zyda,40000,9999-01-01,Staff
260700,Eishiro,Taubenfeld,96900,9999-01-01,Senior Staff
261007,Yakkov,Jayawardene,64321,9999-01-01,Staff
261010,Fei,Nourani,42646,9999-01-01,Engineer
261017,Genta,Varker,68767,9999-01-01,Senior Staff
261017,Genta,Varker,68767,9999-01-01,Staff
260727,Nalini,Billawala,92951,9999-01-01,Senior Staff
261053,Uwe,Honglei,76210,9999-01-01,Senior Staff
261053,Uwe,Honglei,76210,9999-01-01,Staff
260727,Nalini,Billawala,92951,9999-01-01,Staff
260742,Domenico,Schmiedel,40000,9999-01-01,Senior Staff
261070,King,Zuberek,40000,9999-01-01,Senior Engineer
261073,Carrsten,Wilfing,50109,9999-01-01,Engineer
261073,Carrsten,Wilfing,50109,9999-01-01,Senior Engineer
261075,Chandrasekaran,Esposito,72589,9999-01-01,Senior Staff
261087,Teiji,Hegner,40000,9999-01-01,Senior Staff
261087,Teiji,Hegner,40000,9999-01-01,Staff
260756,Jahangir,Swick,57953,9999-01-01,Engineer
261102,Chaoyi,Speckmann,71002,9999-01-01,Senior Staff
261102,Chaoyi,Speckmann,71002,9999-01-01,Staff
261109,Bogdan,Quadeer,45502,9999-01-01,Engineer
261127,Tremaine,Pena,72264,9999-01-01,Senior Staff
261127,Tremaine,Pena,72264,9999-01-01,Staff
261130,Brigham,Stassinopoulos,53934,9999-01-01,Senior Engineer
261135,Chriss,Noriega,50209,9999-01-01,Engineer
261136,Vishv,Joslin,103702,9999-01-01,Senior Staff
261136,Vishv,Joslin,103702,9999-01-01,Staff
261143,Reinhard,Mansanne,69057,9999-01-01,Engineer
261143,Reinhard,Mansanne,69057,9999-01-01,Senior Engineer
261147,Tommaso,Murillo,57009,9999-01-01,Engineer
261147,Tommaso,Murillo,57009,9999-01-01,Senior Engineer
261149,Wayne,Riesenhuber,57877,9999-01-01,Senior Staff
261153,Fusako,Anily,40000,9999-01-01,Engineer
261153,Fusako,Anily,40000,9999-01-01,Senior Engineer
261159,Kokou,Janocha,48512,9999-01-01,Staff
260756,Jahangir,Swick,57953,9999-01-01,Senior Engineer
261262,Bikash,Schahn,51622,9999-01-01,Senior Staff
261172,Katsuyuki,Luit,68463,9999-01-01,Senior Staff
261172,Katsuyuki,Luit,68463,9999-01-01,Staff
261189,Ottavia,Michaeli,40000,9999-01-01,Senior Staff
261190,Ranga,Pusterhofer,40000,9999-01-01,Engineer
261192,Susanta,Schneeberger,40000,9999-01-01,Staff
261194,Nimmagadda,Nitta,67590,9999-01-01,Engineer
261194,Nimmagadda,Nitta,67590,9999-01-01,Senior Engineer
261196,Maya,Kitsuregawa,40000,9999-01-01,Engineer
261196,Maya,Kitsuregawa,40000,9999-01-01,Senior Engineer
261213,Abdulah,Covnot,100122,9999-01-01,Senior Staff
261225,Parto,Honiden,40000,9999-01-01,Engineer
261225,Parto,Honiden,40000,9999-01-01,Senior Engineer
261226,Zhaofang,Baby,80285,9999-01-01,Senior Staff
261226,Zhaofang,Baby,80285,9999-01-01,Staff
261262,Bikash,Schahn,51622,9999-01-01,Staff
261245,Shahab,Schusler,47656,9999-01-01,Engineer
261245,Shahab,Schusler,47656,9999-01-01,Senior Engineer
261271,Dipayan,Murillo,40000,9999-01-01,Engineer
261247,Sanjiv,Munos,58994,9999-01-01,Assistant Engineer
261247,Sanjiv,Munos,58994,9999-01-01,Engineer
261249,Gift,Negoita,56399,9999-01-01,Engineer
261249,Gift,Negoita,56399,9999-01-01,Senior Engineer
261255,Sven,Michaels,48309,9999-01-01,Technique Leader
261271,Dipayan,Murillo,40000,9999-01-01,Senior Engineer
261272,Fun,Gopalakrishnan,40000,9999-01-01,Engineer
261272,Fun,Gopalakrishnan,40000,9999-01-01,Senior Engineer
261362,Zdislav,Emiris,95193,9999-01-01,Senior Staff
261362,Zdislav,Emiris,95193,9999-01-01,Staff
261365,Feiyu,Asmuth,82338,9999-01-01,Senior Staff
261274,Mads,Serra,54587,9999-01-01,Engineer
261372,Xianlong,Uhrig,40000,9999-01-01,Senior Engineer
261374,Arumugam,Antonisse,40000,9999-01-01,Engineer
261374,Arumugam,Antonisse,40000,9999-01-01,Senior Engineer
261383,Elliott,Manders,69142,9999-01-01,Senior Staff
